Attributes,Adj Close,Close,High,Low,Open,Volume
2021-01-28,135.87704467773438,137.08999633789062,141.99000549316406,136.6999969482422,139.52000427246094,142621100.0
2021-01-29,130.79241943359375,131.9600067138672,136.74000549316406,130.2100067138672,135.8300018310547,177523800.0
2021-02-01,132.953125,134.13999938964844,135.3800048828125,130.92999267578125,133.75,106239800.0
2021-02-02,133.79562377929688,134.99000549316406,136.30999755859375,134.61000061035156,135.72999572753906,83305400.0
2021-02-03,132.75489807128906,133.94000244140625,135.77000427246094,133.61000061035156,135.75999450683594,89880900.0
2021-02-04,136.1743927001953,137.38999938964844,137.39999389648438,134.58999633789062,136.3000030517578,84183100.0
2021-02-05,135.75250244140625,136.75999450683594,137.4199981689453,135.86000061035156,137.35000610351562,75693800.0
2021-02-08,135.90139770507812,136.91000366210938,136.9600067138672,134.9199981689453,136.02999877929688,71297200.0
2021-02-09,135.00802612304688,136.00999450683594,137.8800048828125,135.85000610351562,136.6199951171875,76774200.0
2021-02-10,134.39260864257812,135.38999938964844,136.99000549316406,134.39999389648438,136.47999572753906,73046600.0
2021-02-11,134.13450622558594,135.1300048828125,136.38999938964844,133.77000427246094,135.89999389648438,64280000.0
2021-02-12,134.3727569580078,135.3699951171875,135.52999877929688,133.69000244140625,134.35000610351562,60145100.0
2021-02-16,132.20880126953125,133.19000244140625,136.00999450683594,132.7899932861328,135.49000549316406,80576300.0
2021-02-17,129.87612915039062,130.83999633789062,132.22000122070312,129.47000122070312,131.25,97918500.0
2021-02-18,128.7544403076172,129.7100067138672,130.0,127.41000366210938,129.1999969482422,96856700.0
2021-02-19,128.91326904296875,129.8699951171875,130.7100067138672,128.8000030517578,130.24000549316406,87668800.0
2021-02-22,125.07177734375,126.0,129.72000122070312,125.5999984741211,128.00999450683594,103916400.0
2021-02-23,124.93280792236328,125.86000061035156,126.70999908447266,118.38999938964844,123.76000213623047,158273000.0
2021-02-24,124.42655944824219,125.3499984741211,125.55999755859375,122.2300033569336,124.94000244140625,111039900.0
2021-02-25,120.09869384765625,120.98999786376953,126.45999908447266,120.54000091552734,124.68000030517578,148199500.0
2021-02-26,120.36670684814453,121.26000213623047,124.8499984741211,121.19999694824219,122.58999633789062,164560400.0
2021-03-01,126.84859466552734,127.79000091552734,127.93000030517578,122.79000091552734,123.75,116307900.0
2021-03-02,124.19825744628906,125.12000274658203,128.72000122070312,125.01000213623047,128.41000366210938,102260900.0
2021-03-03,121.16080474853516,122.05999755859375,125.70999908447266,121.83999633789062,124.80999755859375,112966300.0
2021-03-04,119.24502563476562,120.12999725341797,123.5999984741211,118.62000274658203,121.75,178155000.0
2021-03-05,120.5255126953125,121.41999816894531,121.94000244140625,117.56999969482422,120.9800033569336,153766600.0
2021-03-08,115.50279235839844,116.36000061035156,121.0,116.20999908447266,120.93000030517578,154376600.0
2021-03-09,120.19793701171875,121.08999633789062,122.05999755859375,118.79000091552734,119.02999877929688,129525800.0
2021-03-10,119.09614562988281,119.9800033569336,122.16999816894531,119.44999694824219,121.69000244140625,111943300.0
2021-03-11,121.06153869628906,121.95999908447266,123.20999908447266,121.26000213623047,122.54000091552734,103026500.0
2021-03-12,120.13838958740234,121.02999877929688,121.16999816894531,119.16000366210938,120.4000015258789,88105100.0
2021-03-15,123.07658386230469,123.98999786376953,124.0,120.41999816894531,121.41000366210938,92403800.0
2021-03-16,124.64494323730469,125.56999969482422,127.22000122070312,124.72000122070312,125.69999694824219,115227900.0
2021-03-17,123.8409194946289,124.76000213623047,125.86000061035156,122.33999633789062,124.05000305175781,111932600.0
2021-03-18,119.64207458496094,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341797,121229700.0
2021-03-19,119.1060562133789,119.98999786376953,121.43000030517578,119.68000030517578,119.9000015258789,185549500.0
2021-03-22,122.48101043701172,123.38999938964844,123.87000274658203,120.26000213623047,120.33000183105469,111912300.0
2021-03-23,121.63726806640625,122.54000091552734,124.23999786376953,122.13999938964844,123.33000183105469,95467100.0
2021-03-24,119.20530700683594,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500.0
2021-03-25,119.70162963867188,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700.0
2021-03-26,120.31706237792969,121.20999908447266,121.4800033569336,118.91999816894531,120.3499984741211,94071200.0
2021-03-29,120.49574279785156,121.38999938964844,122.58000183105469,120.7300033569336,121.6500015258789,80819200.0
2021-03-30,119.01671600341797,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900.0
2021-03-31,121.25015258789062,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800.0
2021-04-01,122.09387969970703,123.0,124.18000030517578,122.48999786376953,123.66000366210938,75089100.0
2021-04-05,124.9725112915039,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658203,88651200.0
2021-04-06,125.28024291992188,126.20999908447266,127.12999725341797,125.6500015258789,126.5,80171300.0
2021-04-07,126.95779418945312,127.9000015258789,127.91999816894531,125.13999938964844,125.83000183105469,83466700.0
2021-04-08,129.399658203125,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600.0
2021-04-09,132.0202178955078,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700.0
2021-04-12,130.273193359375,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000.0
2021-04-13,133.43966674804688,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500.0
2021-04-14,131.057373046875,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800.0
2021-04-15,133.5091552734375,134.5,135.0,133.63999938964844,133.82000732421875,89347100.0
2021-04-16,133.1716766357422,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400.0
2021-04-19,133.84664916992188,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200.0
2021-04-20,132.12939453125,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300.0
2021-04-21,132.5165252685547,133.5,133.75,131.3000030517578,132.36000061035156,68847100.0
2021-04-22,130.968017578125,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500.0
2021-04-23,133.3304901123047,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500.0
2021-04-26,133.7275390625,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100.0
2021-04-27,133.39996337890625,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800.0
2021-04-28,132.595947265625,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100.0
2021-04-29,132.4966583251953,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000.0
2021-04-30,130.49154663085938,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500.0
2021-05-03,131.56358337402344,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100.0
2021-05-04,126.90814208984375,127.8499984741211,131.49000549316406,126.69999694824219,131.19000244140625,137564700.0
2021-05-05,127.15631866455078,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900.0
2021-05-06,128.78424072265625,129.74000549316406,129.75,127.12999725341797,127.88999938964844,78128300.0
2021-05-07,129.47032165527344,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300.0
2021-05-10,126.12939453125,126.8499984741211,129.5399932861328,126.80999755859375,129.41000366210938,88071200.0
2021-05-11,125.19474029541016,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800.0
2021-05-12,122.07256317138672,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300.0
2021-05-13,124.26007080078125,124.97000122070312,126.1500015258789,124.26000213623047,124.58000183105469,105861300.0
2021-05-14,126.72598266601562,127.44999694824219,127.88999938964844,125.8499984741211,126.25,81918000.0
2021-05-17,125.55268859863281,126.2699966430664,126.93000030517578,125.16999816894531,126.81999969482422,74244600.0
2021-05-18,124.14075469970703,124.8499984741211,126.98999786376953,124.77999877929688,126.55999755859375,63342900.0
2021-05-19,123.9816665649414,124.69000244140625,124.91999816894531,122.86000061035156,123.16000366210938,92612000.0
2021-05-20,126.58678436279297,127.30999755859375,127.72000122070312,125.0999984741211,125.2300033569336,76857100.0
2021-05-21,124.71746063232422,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400.0
2021-05-24,126.37797546386719,127.0999984741211,127.94000244140625,125.94000244140625,126.01000213623047,63092900.0
2021-05-25,126.17911529541016,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500.0
2021-05-26,126.12939453125,126.8499984741211,127.38999938964844,126.41999816894531,126.95999908447266,56575900.0
2021-05-27,124.56832122802734,125.27999877929688,127.63999938964844,125.08000183105469,126.44000244140625,94625600.0
2021-05-28,123.90211486816406,124.61000061035156,125.80000305175781,124.55000305175781,125.56999969482422,71311100.0
2021-06-01,123.57398986816406,124.27999877929688,125.3499984741211,123.94000244140625,125.08000183105469,67637100.0
2021-06-02,124.34956359863281,125.05999755859375,125.23999786376953,124.05000305175781,124.27999877929688,59278900.0
2021-06-03,122.83820343017578,123.54000091552734,124.8499984741211,123.12999725341797,124.68000030517578,76229200.0
2021-06-04,125.17485046386719,125.88999938964844,126.16000366210938,123.8499984741211,124.06999969482422,75169300.0
2021-06-07,125.1847915649414,125.9000015258789,126.31999969482422,124.83000183105469,126.16999816894531,71057600.0
2021-06-08,126.02001190185547,126.73999786376953,128.4600067138672,126.20999908447266,126.5999984741211,74403800.0
2021-06-09,126.40779876708984,127.12999725341797,127.75,126.5199966430664,127.20999908447266,56877900.0
2021-06-10,125.39359283447266,126.11000061035156,128.19000244140625,125.94000244140625,127.0199966430664,71186400.0
2021-06-11,126.62654876708984,127.3499984741211,127.44000244140625,126.0999984741211,126.52999877929688,53522400.0
2021-06-14,129.73876953125,130.47999572753906,130.5399932861328,127.06999969482422,127.81999969482422,96906500.0
2021-06-15,128.90354919433594,129.63999938964844,130.60000610351562,129.38999938964844,129.94000244140625,62746300.0
2021-06-16,129.41064453125,130.14999389648438,130.88999938964844,128.4600067138672,130.3699951171875,91815000.0
2021-06-17,131.04132080078125,131.7899932861328,132.5500030517578,129.64999389648438,129.8000030517578,96721700.0
2021-06-18,129.71888732910156,130.4600067138672,131.50999450683594,130.24000549316406,130.7100067138672,108953300.0
2021-06-21,131.54843139648438,132.3000030517578,132.41000366210938,129.2100067138672,130.3000030517578,79663300.0
2021-06-22,133.2188720703125,133.97999572753906,134.0800018310547,131.6199951171875,132.1300048828125,74783600.0
2021-06-23,132.94049072265625,133.6999969482422,134.32000732421875,133.22999572753906,133.77000427246094,60214200.0
2021-06-24,132.65213012695312,133.41000366210938,134.63999938964844,132.92999267578125,134.4499969482422,68711000.0
2021-06-25,132.3538360595703,133.11000061035156,133.88999938964844,132.80999755859375,133.4600067138672,70783700.0
2021-06-28,134.0143585205078,134.77999877929688,135.25,133.35000610351562,133.41000366210938,62111300.0
2021-06-29,135.55552673339844,136.3300018310547,136.49000549316406,134.35000610351562,134.8000030517578,64556100.0
2021-06-30,136.18197631835938,136.9600067138672,137.41000366210938,135.8699951171875,136.1699981689453,63261400.0
2021-07-01,136.4901885986328,137.27000427246094,137.3300018310547,135.75999450683594,136.60000610351562,52485800.0
2021-07-02,139.1649169921875,139.9600067138672,140.0,137.75,137.89999389648438,78852600.0
2021-07-06,141.2132110595703,142.02000427246094,143.14999389648438,140.07000732421875,140.07000732421875,108181800.0
2021-07-07,143.74874877929688,144.57000732421875,144.88999938964844,142.66000366210938,143.5399932861328,104911600.0
2021-07-08,142.42628479003906,143.24000549316406,144.05999755859375,140.6699981689453,141.5800018310547,105575500.0
2021-07-09,144.28565979003906,145.11000061035156,145.64999389648438,142.64999389648438,142.75,99890800.0
2021-07-12,143.6791229248047,144.5,146.32000732421875,144.0,146.2100067138672,76299700.0
2021-07-13,144.81265258789062,145.63999938964844,147.4600067138672,143.6300048828125,144.02999877929688,100827100.0
2021-07-14,148.30270385742188,149.14999389648438,149.57000732421875,147.67999267578125,148.10000610351562,127050800.0
2021-07-15,147.63650512695312,148.47999572753906,150.0,147.08999633789062,149.24000549316406,106820300.0
2021-07-16,145.5583953857422,146.38999938964844,149.75999450683594,145.8800048828125,148.4600067138672,93251400.0
2021-07-19,141.64076232910156,142.4499969482422,144.07000732421875,141.6699981689453,143.75,121434600.0
2021-07-20,145.3197479248047,146.14999389648438,147.10000610351562,142.9600067138672,143.4600067138672,96350000.0
2021-07-21,144.5740203857422,145.39999389648438,146.1300048828125,144.6300048828125,145.52999877929688,74993500.0
2021-07-22,145.966064453125,146.8000030517578,148.1999969482422,145.80999755859375,145.94000244140625,77338200.0
2021-07-23,147.71604919433594,148.55999755859375,148.72000122070312,146.9199981689453,147.5500030517578,71447400.0
2021-07-26,148.1436309814453,148.99000549316406,149.8300018310547,147.6999969482422,148.27000427246094,72434100.0
2021-07-27,145.93624877929688,146.77000427246094,149.2100067138672,145.5500030517578,149.1199951171875,104818600.0
2021-07-28,144.15640258789062,144.97999572753906,146.97000122070312,142.5399932861328,144.80999755859375,118931200.0
2021-07-29,144.81265258789062,145.63999938964844,146.5500030517578,144.5800018310547,144.69000244140625,56699500.0
2021-07-30,145.0314178466797,145.86000061035156,146.3300018310547,144.11000061035156,144.3800048828125,70440600.0
2021-08-02,144.69332885742188,145.52000427246094,146.9499969482422,145.25,146.36000061035156,62880000.0
2021-08-03,146.52288818359375,147.36000061035156,148.0399932861328,145.17999267578125,145.80999755859375,64786600.0
2021-08-04,146.11520385742188,146.9499969482422,147.7899932861328,146.27999877929688,147.27000427246094,56368300.0
2021-08-05,146.22457885742188,147.05999755859375,147.83999633789062,146.1699981689453,146.97999572753906,46397700.0
2021-08-06,145.52752685546875,146.13999938964844,147.11000061035156,145.6300048828125,146.35000610351562,54126800.0
2021-08-09,145.47772216796875,146.08999633789062,146.6999969482422,145.52000427246094,146.1999969482422,48908700.0
2021-08-10,144.9897918701172,145.60000610351562,147.7100067138672,145.3000030517578,146.44000244140625,69023100.0
2021-08-11,145.2487030029297,145.86000061035156,146.72000122070312,145.52999877929688,146.0500030517578,48493500.0
2021-08-12,148.26600646972656,148.88999938964844,149.0500030517578,145.83999633789062,146.19000244140625,72282600.0
2021-08-13,148.47512817382812,149.10000610351562,149.44000244140625,148.27000427246094,148.97000122070312,59375000.0
2021-08-16,150.4866485595703,151.1199951171875,151.19000244140625,146.47000122070312,148.5399932861328,103296000.0
2021-08-17,149.56056213378906,150.19000244140625,151.67999267578125,149.08999633789062,150.22999572753906,92229700.0
2021-08-18,145.74661254882812,146.36000061035156,150.72000122070312,146.14999389648438,149.8000030517578,86326000.0
2021-08-19,146.08517456054688,146.6999969482422,148.0,144.5,145.02999877929688,86960300.0
2021-08-20,147.5689239501953,148.19000244140625,148.5,146.77999877929688,147.44000244140625,60549600.0
2021-08-23,149.08258056640625,149.7100067138672,150.19000244140625,147.88999938964844,148.30999755859375,60131800.0
2021-08-24,148.99293518066406,149.6199951171875,150.86000061035156,149.14999389648438,149.4499969482422,48606400.0
2021-08-25,147.73822021484375,148.36000061035156,150.32000732421875,147.8000030517578,149.80999755859375,58991300.0
2021-08-26,146.92164611816406,147.5399932861328,149.1199951171875,147.50999450683594,148.35000610351562,48597200.0
2021-08-27,147.9772186279297,148.60000610351562,148.75,146.8300018310547,147.47999572753906,55802400.0
2021-08-30,152.47825622558594,153.1199951171875,153.49000549316406,148.61000061035156,149.0,90956700.0
2021-08-31,151.1936798095703,151.8300018310547,152.8000030517578,151.2899932861328,152.66000366210938,86453100.0
2021-09-01,151.87081909179688,152.50999450683594,154.97999572753906,152.33999633789062,152.8300018310547,80313700.0
2021-09-02,153.00604248046875,153.64999389648438,154.72000122070312,152.39999389648438,153.8699951171875,71115500.0
2021-09-03,153.6533203125,154.3000030517578,154.6300048828125,153.08999633789062,153.75999450683594,57808700.0
2021-09-07,156.0333251953125,156.69000244140625,157.25999450683594,154.38999938964844,154.97000122070312,82278300.0
2021-09-08,154.4599151611328,155.11000061035156,157.0399932861328,153.97999572753906,156.97999572753906,74420200.0
2021-09-09,153.42428588867188,154.07000732421875,156.11000061035156,153.9499969482422,155.49000549316406,57305700.0
2021-09-10,148.3456573486328,148.97000122070312,155.47999572753906,148.6999969482422,155.0,140893200.0
2021-09-13,148.92323303222656,149.5500030517578,151.4199981689453,148.75,150.6300048828125,102404300.0
2021-09-14,147.4992218017578,148.1199951171875,151.07000732421875,146.91000366210938,150.35000610351562,109296300.0
2021-09-15,148.4053955078125,149.02999877929688,149.44000244140625,146.3699951171875,148.55999755859375,83281300.0
2021-09-16,148.16639709472656,148.7899932861328,148.97000122070312,147.22000122070312,148.44000244140625,68034100.0
2021-09-17,145.44784545898438,146.05999755859375,148.82000732421875,145.75999450683594,148.82000732421875,129868800.0
2021-09-20,142.34092712402344,142.94000244140625,144.83999633789062,141.27000427246094,143.8000030517578,123478900.0
2021-09-21,142.82887268066406,143.42999267578125,144.60000610351562,142.77999877929688,143.92999267578125,75834000.0
2021-09-22,145.23873901367188,145.85000610351562,146.42999267578125,143.6999969482422,144.4499969482422,76404300.0
2021-09-23,146.21463012695312,146.8300018310547,147.0800018310547,145.63999938964844,146.64999389648438,64838200.0
2021-09-24,146.3042449951172,146.9199981689453,147.47000122070312,145.55999755859375,145.66000366210938,53477900.0
2021-09-27,144.76075744628906,145.3699951171875,145.9600067138672,143.82000732421875,145.47000122070312,74150700.0
2021-09-28,141.3152618408203,141.91000366210938,144.75,141.69000244140625,143.25,108972300.0
2021-09-29,142.2313995361328,142.8300018310547,144.4499969482422,142.02999877929688,142.47000122070312,74602000.0
2021-09-30,140.90696716308594,141.5,144.3800048828125,141.27999877929688,143.66000366210938,89056700.0
2021-10-01,142.05213928222656,142.64999389648438,142.9199981689453,139.11000061035156,141.89999389648438,94639600.0
2021-10-04,138.55685424804688,139.13999938964844,142.2100067138672,138.27000427246094,141.75999450683594,98322000.0
2021-10-05,140.51861572265625,141.11000061035156,142.24000549316406,139.36000061035156,139.49000549316406,80861100.0
2021-10-06,141.40487670898438,142.0,142.14999389648438,138.3699951171875,139.47000122070312,83221100.0
2021-10-07,142.689453125,143.2899932861328,144.22000122070312,142.72000122070312,143.05999755859375,61732700.0
2021-10-08,142.30108642578125,142.89999389648438,144.17999267578125,142.55999755859375,144.02999877929688,58773200.0
2021-10-11,142.21148681640625,142.80999755859375,144.80999755859375,141.80999755859375,142.27000427246094,64452200.0
2021-10-12,140.9169158935547,141.50999450683594,143.25,141.0399932861328,143.22999572753906,73035900.0
2021-10-13,140.31944274902344,140.91000366210938,141.39999389648438,139.1999969482422,141.24000549316406,78762700.0
2021-10-14,143.15748596191406,143.75999450683594,143.8800048828125,141.50999450683594,142.11000061035156,69907100.0
2021-10-15,144.2329864501953,144.83999633789062,144.89999389648438,143.50999450683594,143.77000427246094,67940300.0
2021-10-18,145.93580627441406,146.5500030517578,146.83999633789062,143.16000366210938,143.4499969482422,85589200.0
2021-10-19,148.13653564453125,148.75999450683594,149.1699981689453,146.5500030517578,147.00999450683594,76378900.0
2021-10-20,148.6344451904297,149.25999450683594,149.75,148.1199951171875,148.6999969482422,58418800.0
2021-10-21,148.85353088378906,149.47999572753906,149.63999938964844,147.8699951171875,148.80999755859375,61421000.0
2021-10-22,148.0668487548828,148.69000244140625,150.17999267578125,148.63999938964844,149.69000244140625,58883400.0
2021-10-25,148.01705932617188,148.63999938964844,149.3699951171875,147.6199951171875,148.67999267578125,50720600.0
2021-10-26,148.69419860839844,149.32000732421875,150.83999633789062,149.00999450683594,149.3300018310547,60893400.0
2021-10-27,148.22618103027344,148.85000610351562,149.72999572753906,148.49000549316406,149.36000061035156,56094900.0
2021-10-28,151.93057250976562,152.57000732421875,153.1699981689453,149.72000122070312,149.82000732421875,100077900.0
2021-10-29,149.17218017578125,149.8000030517578,149.94000244140625,146.41000366210938,147.22000122070312,124953200.0
2021-11-01,148.33570861816406,148.9600067138672,149.6999969482422,147.8000030517578,148.99000549316406,74588300.0
2021-11-02,149.39126586914062,150.02000427246094,151.57000732421875,148.64999389648438,148.66000366210938,69122000.0
2021-11-03,150.8551025390625,151.49000549316406,151.97000122070312,149.82000732421875,150.38999938964844,54511500.0
2021-11-04,150.32733154296875,150.9600067138672,152.42999267578125,150.63999938964844,151.5800018310547,60394600.0
2021-11-05,150.8658447265625,151.27999877929688,152.1999969482422,150.05999755859375,151.88999938964844,65463900.0
2021-11-08,150.0281524658203,150.44000244140625,151.57000732421875,150.16000366210938,151.41000366210938,55020900.0
2021-11-09,150.39712524414062,150.80999755859375,151.42999267578125,150.05999755859375,150.1999969482422,56787900.0
2021-11-10,147.51504516601562,147.9199981689453,150.1300048828125,147.85000610351562,150.02000427246094,65187100.0
2021-11-11,147.46517944335938,147.8699951171875,149.42999267578125,147.67999267578125,148.9600067138672,41000000.0
2021-11-12,149.57937622070312,149.99000549316406,150.39999389648438,147.47999572753906,148.42999267578125,63804000.0
2021-11-15,149.58934020996094,150.0,151.8800048828125,149.42999267578125,150.3699951171875,59222800.0
2021-11-16,150.58660888671875,151.0,151.49000549316406,149.33999633789062,149.94000244140625,59256200.0
2021-11-17,153.06979370117188,153.49000549316406,155.0,150.99000549316406,151.0,88807000.0
2021-11-18,157.4377899169922,157.8699951171875,158.6699981689453,153.0500030517578,153.7100067138672,137827700.0
2021-11-19,160.1104736328125,160.5500030517578,161.02000427246094,156.52999877929688,157.64999389648438,117305600.0
2021-11-22,160.5791778564453,161.02000427246094,165.6999969482422,161.0,161.67999267578125,117467900.0
2021-11-23,160.96810913085938,161.41000366210938,161.8000030517578,159.05999755859375,161.1199951171875,96041900.0
2021-11-24,161.49667358398438,161.94000244140625,162.13999938964844,159.63999938964844,160.75,69463600.0
2021-11-26,156.38070678710938,156.80999755859375,160.4499969482422,156.36000061035156,159.57000732421875,76959800.0
2021-11-29,159.8013153076172,160.24000549316406,161.19000244140625,158.7899932861328,159.3699951171875,88748200.0
2021-11-30,164.84747314453125,165.3000030517578,165.52000427246094,159.9199981689453,159.99000549316406,174048100.0
2021-12-01,164.3189239501953,164.77000427246094,170.3000030517578,164.52999877929688,167.47999572753906,152052500.0
2021-12-02,163.31167602539062,163.75999450683594,164.1999969482422,157.8000030517578,158.74000549316406,136739200.0
2021-12-03,161.3969268798828,161.83999633789062,164.9600067138672,159.72000122070312,164.02000427246094,118023100.0
2021-12-06,164.86741638183594,165.32000732421875,167.8800048828125,164.27999877929688,164.2899932861328,107497000.0
2021-12-07,170.7113494873047,171.17999267578125,171.5800018310547,168.33999633789062,169.0800018310547,120405400.0
2021-12-08,174.60069274902344,175.0800018310547,175.9600067138672,170.6999969482422,172.1300048828125,116998900.0
2021-12-09,174.0821075439453,174.55999755859375,176.75,173.9199981689453,174.91000366210938,108923700.0
2021-12-10,178.95872497558594,179.4499969482422,179.6300048828125,174.69000244140625,175.2100067138672,115402700.0
2021-12-13,175.25888061523438,175.74000549316406,182.1300048828125,175.52999877929688,181.1199951171875,153237000.0
2021-12-14,173.85275268554688,174.3300018310547,177.74000549316406,172.2100067138672,175.25,139380400.0
2021-12-15,178.80914306640625,179.3000030517578,179.5,172.30999755859375,175.11000061035156,131063300.0
2021-12-16,171.7884063720703,172.25999450683594,181.13999938964844,170.75,179.27999877929688,150185800.0
2021-12-17,170.67147827148438,171.13999938964844,173.47000122070312,169.69000244140625,169.92999267578125,195432700.0
2021-12-20,169.2852783203125,169.75,170.5800018310547,167.4600067138672,168.27999877929688,107499100.0
2021-12-21,172.5164031982422,172.99000549316406,173.1999969482422,169.1199951171875,171.55999755859375,91185900.0
2021-12-22,175.15914916992188,175.63999938964844,175.86000061035156,172.14999389648438,173.0399932861328,92135300.0
2021-12-23,175.7974090576172,176.27999877929688,176.85000610351562,175.27000427246094,175.85000610351562,68356600.0
2021-12-27,179.83631896972656,180.3300018310547,180.4199981689453,177.07000732421875,177.08999633789062,74919600.0
2021-12-28,178.7991485595703,179.2899932861328,181.3300018310547,178.52999877929688,180.16000366210938,79144300.0
2021-12-29,178.888916015625,179.3800048828125,180.6300048828125,178.13999938964844,179.3300018310547,62348900.0
2021-12-30,177.71214294433594,178.1999969482422,180.57000732421875,178.08999633789062,179.47000122070312,59773000.0
2021-12-31,177.08387756347656,177.57000732421875,179.22999572753906,177.25999450683594,178.08999633789062,64062300.0
2022-01-03,181.51170349121094,182.00999450683594,182.8800048828125,177.7100067138672,177.8300018310547,104487900.0
2022-01-04,179.20803833007812,179.6999969482422,182.94000244140625,179.1199951171875,182.6300048828125,99310400.0
2022-01-05,174.4411163330078,174.9199981689453,180.1699981689453,174.63999938964844,179.61000061035156,94537600.0
2022-01-06,171.5291290283203,172.0,175.3000030517578,171.63999938964844,172.6999969482422,96904000.0
2022-01-07,171.6986541748047,172.1699981689453,174.13999938964844,171.02999877929688,172.88999938964844,86709100.0
2022-01-10,171.71859741210938,172.19000244140625,172.5,168.1699981689453,169.0800018310547,106765600.0
2022-01-11,174.60069274902344,175.0800018310547,175.17999267578125,170.82000732421875,172.32000732421875,76138300.0
2022-01-12,175.04945373535156,175.52999877929688,177.17999267578125,174.82000732421875,176.1199951171875,74805200.0
2022-01-13,171.71859741210938,172.19000244140625,176.6199951171875,171.7899932861328,175.77999877929688,84505800.0
2022-01-14,172.59620666503906,173.07000732421875,173.77999877929688,171.08999633789062,171.33999633789062,80440800.0
2022-01-18,169.33514404296875,169.8000030517578,172.5399932861328,169.41000366210938,171.50999450683594,90956700.0
2022-01-19,165.77491760253906,166.22999572753906,171.0800018310547,165.94000244140625,170.0,94815000.0
2022-01-20,164.0596160888672,164.50999450683594,169.67999267578125,164.17999267578125,166.97999572753906,91420500.0
2022-01-21,161.9653778076172,162.41000366210938,166.3300018310547,162.3000030517578,164.4199981689453,122848900.0
2022-01-24,161.17752075195312,161.6199951171875,162.3000030517578,154.6999969482422,160.02000427246094,162294600.0
2022-01-25,159.3425750732422,159.77999877929688,162.75999450683594,157.02000427246094,158.97999572753906,115798400.0
2022-01-26,159.25282287597656,159.69000244140625,164.38999938964844,157.82000732421875,163.5,108275300.0
2022-01-27,158.78411865234375,159.22000122070312,163.83999633789062,158.27999877929688,162.4499969482422,121954600.0
2022-01-28,169.8636932373047,170.3300018310547,170.35000610351562,162.8000030517578,165.7100067138672,179935700.0
2022-01-31,174.301513671875,174.77999877929688,175.0,169.50999450683594,170.16000366210938,115541600.0
2022-02-01,174.13197326660156,174.61000061035156,174.83999633789062,172.30999755859375,174.00999450683594,86213900.0
2022-02-02,175.35861206054688,175.83999633789062,175.8800048828125,173.3300018310547,174.75,84914300.0
2022-02-03,172.42665100097656,172.89999389648438,176.24000549316406,172.1199951171875,174.47999572753906,89418100.0
2022-02-04,172.1370849609375,172.38999938964844,174.10000610351562,170.67999267578125,171.67999267578125,82465400.0
2022-02-07,171.4081573486328,171.66000366210938,173.9499969482422,170.9499969482422,172.86000061035156,77251200.0
2022-02-08,174.57350158691406,174.8300018310547,175.35000610351562,171.42999267578125,171.72999572753906,74829200.0
2022-02-09,176.02137756347656,176.27999877929688,176.64999389648438,174.89999389648438,176.0500030517578,71285000.0
2022-02-10,171.8674774169922,172.1199951171875,175.47999572753906,171.5500030517578,174.13999938964844,90865900.0
2022-02-11,168.39259338378906,168.63999938964844,173.0800018310547,168.0399932861328,172.3300018310547,98670700.0
2022-02-14,168.63223266601562,168.8800048828125,169.5800018310547,166.55999755859375,167.3699951171875,86185500.0
2022-02-15,172.5364990234375,172.7899932861328,172.9499969482422,170.25,170.97000122070312,62527400.0
2022-02-16,172.29685974121094,172.5500030517578,173.33999633789062,170.0500030517578,171.85000610351562,61177400.0
2022-02-17,168.63223266601562,168.8800048828125,171.91000366210938,168.47000122070312,171.02999877929688,69589300.0
