Date,Symbol,Name,Direction,Count
2022-11-14,BGFD.L,Baillie Gifford Japan Trust,-1.0,1.0
2022-11-14,BGEO.L,Bank of Georgia,-1.0,1.0
2022-11-14,CEY.L,Centamin,-1.0,1.0
2022-11-14,ATT.L,Allianz Technology Trust,-1.0,1.0
2022-11-14,BEZ.L,Beazley Group,-1.0,1.0
2022-11-14,BIFF.L,Biffa,-1.0,1.0
2022-11-07,ASHM.L,Ashmore Group,1.0,1.0
2022-11-14,BHMG.L,BH Macro,-1.0,1.0
2022-11-14,IEM.L,Impax Environmental Markets,-1.0,6.0
2022-11-14,PFC.L,Petrofac,-1.0,6.0
2022-11-14,DARK.L,Darktrace,-1.0,6.0
2022-11-07,BBGI.L,BBGI,-1.0,7.0
2022-11-14,FGP.L,FirstGroup,-1.0,7.0
2022-11-14,EMG.L,Man Group,-1.0,8.0
2022-11-14,UKW.L,Greencoat UK Wind,-1.0,8.0
2022-11-14,BSIF.L,Bluefield Solar Income Fund,-1.0,8.0
2022-11-14,OSB.L,OneSavings Bank,-1.0,8.0
2022-11-14,CLDN.L,Caledonia Investments,-1.0,8.0
2022-11-14,JMG.L,JPMorgan Emerging Markets Investment Trust,-1.0,8.0
2022-11-14,JMAT.L,Johnson Matthey,-1.0,8.0
2022-11-14,JLEN.L,JLEN Environmental Assets Group,-1.0,8.0
2022-11-14,IBST.L,Ibstock,-1.0,8.0
2022-11-14,PNL.L,Personal Assets Trust,-1.0,8.0
2022-11-14,FSFL.L,Foresight Solar Fund,-1.0,8.0
2022-11-14,HAS.L,Hays,-1.0,8.0
2022-11-14,3IN.L,3i Infrastructure,-1.0,8.0
2022-11-14,WPS.L,W. A. G. Payment Solutions,-1.0,8.0
2022-11-14,FCSS.L,Fidelity China Special Situations,-1.0,8.0
2022-11-14,FXPO.L,Ferrexpo,-1.0,8.0
2022-11-14,TRIG.L,The Renewables Infrastructure Group,-1.0,8.0
2022-11-14,TEM.L,Templeton Emerging Markets Investment Trust,-1.0,8.0
2022-11-14,BAB.L,Babcock International,-1.0,8.0
2022-11-14,TMPL.L,Temple Bar Investment Trust,-1.0,8.0
2022-11-14,SDP.L,Schroder AsiaPacific Fund,-1.0,8.0
2022-11-14,DRX.L,Drax Group,-1.0,8.0
2022-11-14,FSV.L,Fidelity Special Values,-1.0,8.0
2022-11-14,INPP.L,International Public Partnerships,-1.0,9.0
2022-11-07,APEO.L,abrdn Private Equity Opportunities Trust,-1.0,9.0
2022-11-14,LWDB.L,Law Debenture,-1.0,9.0
2022-11-14,LXI.L,LXi REIT,-1.0,9.0
2022-11-14,THRL.L,Target Healthcare REIT,-1.0,9.0
2022-11-14,MRCH.L,Merchants Trust,-1.0,9.0
2022-11-14,PHLL.L,Petershill Partners,-1.0,9.0
2022-11-14,CTY.L,City of London Investment Trust,-1.0,9.0
2022-11-14,ATG.L,Auction Technology Group,-1.0,9.0
2022-11-14,OXIG.L,Oxford Instruments,-1.0,9.0
2022-11-14,EOT.L,European Opportunities Trust,-1.0,9.0
2022-11-14,MUT.L,Murray Income Trust,-1.0,9.0
2022-11-14,AGR.L,Assura,-1.0,10.0
2022-11-14,SUPR.L,Supermarket Income REIT,-1.0,10.0
2022-11-14,SEIT.L,SDCL Energy Efficiency Income Trust,-1.0,10.0
2022-11-14,SONG.L,Hipgnosis Songs Fund,-1.0,10.0
2022-11-14,PHP.L,Primary Health Properties,-1.0,10.0
2022-11-14,INVP.L,Investec,-1.0,10.0
2022-11-14,CHG.L,Chemring Group,-1.0,11.0
2022-11-14,GCP.L,GCP Infrastructure Investments,-1.0,11.0
2022-11-14,BCPT.L,Balanced Commercial Property Trust,-1.0,12.0
2022-11-14,CMCX.L,CMC Markets,-1.0,12.0
2022-11-14,COA.L,Coats Group,-1.0,12.0
2022-11-14,RICA.L,Ruffer Investment Company,-1.0,13.0
2022-11-07,AJB.L,AJ Bell,1.0,13.0
2022-11-14,SSPG.L,SSP Group,-1.0,15.0
2022-11-14,CWK.L,Cranswick,-1.0,15.0
2022-11-14,CLI.L,CLS Holdings,-1.0,18.0
2022-11-14,CGT.L,Capital Gearing Trust,-1.0,18.0
2022-11-14,HICL.L,HICL Infrastructure Company,-1.0,19.0
2022-11-14,DLG.L,Direct Line,-1.0,19.0
2022-11-14,MOON.L,Moonpig,-1.0,19.0
2022-11-14,CRST.L,Crest Nicholson,-1.0,20.0
2022-11-14,VEIL.L,Vietnam Enterprise Investments,-1.0,20.0
2022-11-14,CBG.L,Close Brothers Group,-1.0,20.0
2022-11-14,VTY.L,Vistry Group,-1.0,20.0
2022-11-14,HTWS.L,Helios Towers,-1.0,20.0
2022-11-14,HFG.L,Hilton Food Group,-1.0,20.0
2022-11-14,NEX.L,National Express Group,-1.0,20.0
2022-11-14,RCP.L,RIT Capital Partners,-1.0,20.0
2022-11-14,UKCM.L,UK Commercial Property Trust,-1.0,20.0
2022-11-14,GRI.L,Grainger,-1.0,20.0
2022-11-14,BYIT.L,Bytes Technology Group,-1.0,21.0
2022-11-14,ELM.L,Elementis,-1.0,21.0
2022-11-14,TLW.L,Tullow Oil,-1.0,21.0
2022-11-14,WG.L,Wood Group,-1.0,21.0
2022-11-14,CAPC.L,Capital & Counties Properties,-1.0,21.0
2022-11-14,SVS.L,Savills,-1.0,21.0
2022-11-14,ESNT.L,Essentra,-1.0,21.0
2022-11-14,BYG.L,Big Yellow Group,-1.0,21.0
2022-11-14,WKP.L,Workspace Group,-1.0,21.0
2022-11-14,JUST.L,Just Group,-1.0,21.0
2022-11-07,ASL.L,Aberforth Smaller Companies Trust,-1.0,22.0
2022-11-14,APAX.L,Apax Global Alpha,-1.0,22.0
2022-11-14,SRE.L,Sirius Real Estate,-1.0,22.0
2022-11-14,LMP.L,LondonMetric Property,-1.0,22.0
2022-11-14,RHIM.L,RHI Magnesita,-1.0,22.0
2022-11-14,GSCT.L,Global Smaller Companies Trust,-1.0,22.0
2022-11-14,GPE.L,Great Portland Estates,-1.0,22.0
2022-11-14,MAB.L,Mitchells & Butlers,-1.0,22.0
2022-11-14,HGT.L,Hg Capital Trust,-1.0,22.0
2022-11-14,BBH.L,Bellevue Healthcare Trust,-1.0,23.0
2022-11-14,BVIC.L,Britvic,-1.0,23.0
2022-11-14,HSL.L,Henderson Smaller Companies Investment Trust,-1.0,23.0
2022-11-14,JGGI.L,JPMorgan Global Growth & Income,-1.0,23.0
2022-11-14,SAFE.L,Safestore,-1.0,23.0
2022-11-14,BOY.L,Bodycote,-1.0,23.0
2022-11-14,SOI.L,Schroder Oriental Income Fund,-1.0,23.0
2022-11-14,EZJ.L,EasyJet,-1.0,23.0
2022-11-14,SPI.L,Spire Healthcare,-1.0,23.0
2022-11-14,CKN.L,Clarkson,-1.0,23.0
2022-11-14,HOME.L,Home REIT,-1.0,23.0
2022-11-14,TATE.L,Tate & Lyle,-1.0,23.0
2022-11-14,DLN.L,Derwent London,-1.0,23.0
2022-11-14,TPK.L,Travis Perkins,-1.0,23.0
2022-11-14,TUI.L,TUI AG,-1.0,23.0
2022-11-14,TFIF.L,Twentyfour Income Fund,-1.0,23.0
2022-11-14,ICGT.L,ICG Enterprise Trust,-1.0,23.0
2022-11-14,SHED.L,Urban Logistics REIT,-1.0,23.0
2022-11-14,WHR.L,Warehouse REIT,-1.0,23.0
2022-11-14,WOSG.L,Watches of Switzerland,-1.0,23.0
2022-11-14,CCC.L,Computacenter,-1.0,23.0
2022-11-14,SMWH.L,W H Smith,-1.0,23.0
2022-11-14,INCH.L,Inchcape,-1.0,23.0
2022-11-14,FDM.L,FDM Group,-1.0,23.0
2022-11-14,PFD.L,Premier Foods,-1.0,23.0
2022-11-14,DOM.L,Domino's Pizza,-1.0,23.0
2022-11-14,PIN.L,Pantheon International,-1.0,23.0
2022-11-14,JTC.L,JTC,-1.0,23.0
2022-11-14,BRWM.L,BlackRock World Mining Trust,-1.0,23.0
2022-11-14,GAW.L,Games Workshop Group,-1.0,23.0
2022-11-14,HVPE.L,HarbourVest Global Private Equity,-1.0,23.0
2022-11-14,GRG.L,Greggs,-1.0,24.0
2022-11-14,HMSO.L,Hammerson,-1.0,24.0
2022-11-14,VCT.L,Victrex,-1.0,24.0
2022-11-14,ASCL.L,Ascential,-1.0,24.0
2022-11-14,IPO.L,IP Group,-1.0,24.0
2022-11-14,BBOX.L,Tritax Big Box REIT,-1.0,24.0
2022-11-14,WIZZ.L,Wizz Air,-1.0,24.0
2022-11-14,REDD.L,Redde Northgate,-1.0,25.0
2022-11-14,PNN.L,Pennon Group,-1.0,25.0
2022-11-14,TRY.L,TR Property Investment Trust,-1.0,26.0
2022-11-14,MKS.L,Marks & Spencer Group,-1.0,26.0
2022-11-14,BNKR.L,Bankers Investment Trust,-1.0,26.0
2022-11-14,SHB.L,Shaftesbury,-1.0,26.0
2022-11-14,PCT.L,Polar Capital Technology Trust,-1.0,26.0
2022-11-14,EWI.L,Edinburgh Worldwide Investment Trust,-1.0,26.0
2022-11-14,IHP.L,IntegraFin Holdings,-1.0,26.0
2022-11-07,CSP.L,Countryside Partnerships,-1.0,26.0
2022-11-14,CCL.L,Carnival Corporation & plc,-1.0,26.0
2022-11-14,QLT.L,Quilter,-1.0,26.0
2022-11-07,AGT.L,AVI Global Trust,-1.0,26.0
2022-11-14,MRC.L,Mercantile Investment Trust,-1.0,26.0
2022-11-14,MNKS.L,Monks Investment Trust,-1.0,27.0
2022-11-14,JUP.L,Jupiter Fund Management,-1.0,27.0
2022-11-14,WTAN.L,Witan Investment Trust,-1.0,27.0
2022-11-14,HWDN.L,Howdens Joinery,-1.0,27.0
2022-11-14,BRSC.L,BlackRock Smaller Companies Trust,-1.0,27.0
2022-11-14,BPT.L,Bridgepoint Group,-1.0,27.0
2022-11-14,MGAM.L,Morgan Advanced Materials,-1.0,27.0
2022-11-14,BWY.L,Bellway,-1.0,27.0
2022-11-14,THRG.L,BlackRock Throgmorton Trust,-1.0,27.0
2022-11-14,MGNS.L,Morgan Sindall Group,-1.0,27.0
2022-11-14,888.L,888 Holdings,-1.0,27.0
2022-11-14,IDS.L,International Distributions Services,-1.0,27.0
2022-11-14,VOF.L,VinaCapital Vietnam Opportunity Fund,-1.0,27.0
2022-11-14,VMUK.L,Virgin Money UK,-1.0,27.0
2022-11-14,FAN.L,Volution Group,-1.0,27.0
2022-11-14,JDW.L,Wetherspoon (J D),-1.0,27.0
2022-11-14,FEML.L,Fidelity Emerging Markets,-1.0,27.0
2022-11-14,CURY.L,Currys,-1.0,27.0
2022-11-14,PRTC.L,PureTech Health,-1.0,27.0
2022-11-14,PTEC.L,Playtech,-1.0,27.0
2022-11-14,RDW.L,Redrow,-1.0,27.0
2022-11-14,RSW.L,Renishaw,-1.0,27.0
2022-11-14,PETS.L,Pets at Home,-1.0,27.0
2022-11-14,HILS.L,Hill & Smith,-1.0,27.0
2022-11-14,JEDT.L,JPMorgan European Discovery,-1.0,27.0
2022-11-14,FUTR.L,Future,-1.0,27.0
2022-11-14,AML.L,Aston Martin Lagonda,-1.0,27.0
2022-11-14,SEQI.L,Sequoia Economic Infrastructure Income Fund,-1.0,27.0
2022-11-14,GROW.L,Molten Ventures,-1.0,27.0
2022-11-14,HRI.L,Herald Investment Trust,-1.0,27.0
2022-11-14,SSON.L,Smithson Investment Trust,-1.0,27.0
2022-11-14,SCT.L,Softcat,-1.0,27.0
2022-11-14,ASC.L,ASOS,-1.0,27.0
2022-11-14,GEN.L,Genuit Group,-1.0,27.0
2022-11-14,CCR.L,C&C Group,-1.0,27.0
2022-11-14,HIK.L,Hikma Pharmaceuticals,-1.0,27.0
2022-11-14,SYNT.L,Synthomer,-1.0,27.0
2022-11-14,IWG.L,IWG,-1.0,27.0
2022-11-14,GFTU.L,Grafton Group,-1.0,27.0
2022-11-14,DPLM.L,Diploma,-1.0,27.0
2022-11-14,N91.L,Ninety One,-1.0,27.0
2022-11-14,TIFS.L,TI Fluid Systems,-1.0,27.0
2022-11-14,MSLH.L,Marshalls,-1.0,27.0
